z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
613.0,13.32612021491835,0,0,0,0.09878750071608255,0.09878750071608255,0.09514350209690084,0
615.0,13.329377546788654,0,0,0,0.09873848050625464,0.09873848050625464,0.09495281805930367,0
617.0,13.332624302887524,0,0,0,0.09868845641422751,0.09868845641422751,0.09475855910177412,0
619.0,13.335860551666734,0,0,0,0.09863742581589408,0.09863742581589408,0.09456073253805214,0
621.0,13.339086360915616,0,0,0,0.09858538602286893,0.09858538602286893,0.09435934581619604,0
623.0,13.34230179776959,0,0,0,0.09853233428160385,0.09853233428160385,0.09415440651830209,0
625.0,13.345506928718539,0,0,0,0.09847826777247713,0.09847826777247713,0.093945922360219,0
627.0,13.348701819615057,0,0,0,0.09842318360885559,0.09842318360885559,0.0937339011912575,0
629.0,13.351886535682578,0,0,0,0.09836707883612872,0.09836707883612872,0.09351835099389477,0
631.0,13.35506114152335,0,0,0,0.09830995043071447,0.09830995043071447,0.09329927988347389,0
633.0,13.358225701126313,0,0,0,0.09825179529903548,0.09825179529903548,0.09307669610789837,0
635.0,13.36138027787483,0,0,0,0.09819261027646542,0.09819261027646542,0.09285060804732156,0
637.0,13.3645249345543,0,0,0,0.09813239212624447,0.09813239212624447,0.09262102421383114,0
639.0,13.367659733359671,0,0,0,0.09807113753836294,0.09807113753836294,0.09238795325112868,0
641.0,13.370784735902808,0,0,0,0.09800884312841242,0.09800884312841242,0.0921514039342042,0
643.0,13.373900003219756,0,0,0,0.09794550543640355,0.09794550543640355,0.09191138516900578,0
645.0,13.37700559577791,0,0,0,0.09788112092554924,0.09788112092554924,0.09166790599210428,0
647.0,13.380101573483037,0,0,0,0.09781568598101263,0.09781568598101263,0.09142097557035307,0
649.0,13.383187995686226,0,0,0,0.09774919690861864,0.09774919690861864,0.09117060320054299,0
651.0,13.386264921190707,0,0,0,0.09768164993352822,0.09768164993352822,0.09091679830905225,0
653.0,13.389332408258568,0,0,0,0.097613041198874,0.097613041198874,0.09065957045149153,0
